party_id,party_name,party_description
PP811,INDEPENDENT Leave-the-EU Alliance,ILA
PP811,INDEPENDENT Leave-the-EU Alliance,Leave-the-EU
PP811,INDEPENDENT Leave-the-EU Alliance,The Alliance to Leave-the-EU
PP811,INDEPENDENT Leave-the-EU Alliance,Independent to Leave-the-EU
PP811,INDEPENDENT Leave-the-EU Alliance,Independent Alliance to Leave-the-EU
PP823,Communist League Election Campaign,
PP823,Communist League Election Campaign,Communist League
PP828,Anticapitalists - Workers Power,
PP828,Anticapitalists - Workers Power,For the millions not the millionaires
PP828,Anticapitalists - Workers Power,"For the workers, against the bosses"
PP828,Anticapitalists - Workers Power,For a war on poverty
PP828,Anticapitalists - Workers Power,Troops out now
PP828,Anticapitalists - Workers Power,For a new workers' party
PP828,Anticapitalists - Workers Power,For an anticapitalist workers' party
PP880,Voices for Women,
PP2310,The Reality Party,
PP2339,Doncaster First Independents Group,
PP2339,Doncaster First Independents Group,Common sense and local priorities
PP2339,Doncaster First Independents Group,Principles before politics
PP2339,Doncaster First Independents Group,Local people local priorities
PP2339,Doncaster First Independents Group,Common sense not party politics
PP2339,Doncaster First Independents Group,Putting Doncaster first
PP2339,Doncaster First Independents Group,The Party's over
PP2353,West Suffolk Independents,
PP2353,West Suffolk Independents,Forest Heath Independent
PP2353,West Suffolk Independents,West Suffolk Independent
PP2353,West Suffolk Independents,Independent of West Suffolk
PP2353,West Suffolk Independents,Independent (West Suffolk)
PP2396,Hong Kong Independence Party,
PP2396,Hong Kong Independence Party,Hong Kong Independence
PP2396,Hong Kong Independence Party,Hong Kong back to the Commonwealth
PP397,The New World Socialist Green Party,
PP645,Scottish Enterprise Party,
PP645,Scottish Enterprise Party,Scotland's Low Taxation Party
PP645,Scottish Enterprise Party,Scotland's Anti EU Party
PP830,Independent Voice for Halifax,
PP830,Independent Voice for Halifax,"For Halifax People, not for Party"
PP830,Independent Voice for Halifax,Halifax People First and Always
PP830,Independent Voice for Halifax,Halifax People Halifax Party Halifax Pride
PP835,Humanity,
PP842,Scrap Members Allowances,
PP842,Scrap Members Allowances,Scrap Members Allowances
PP842,Scrap Members Allowances,Scrap MP's Allowances
PP842,Scrap Members Allowances,Scrap MP's Expenses
PP847,The Scottish Jacobite Party,
PP847,The Scottish Jacobite Party,Jacobite White Rose On Red Ground
PP859,Peoples Party Essex,
PP859,Peoples Party Essex,Treasure Your Vote
PP861,Cut The Deficit,
PP861,Cut The Deficit,Cut The Deficit Party
PP861,Cut The Deficit,Cut The Deficit
PP866,Free Public Transport Party,
PP866,Free Public Transport Party,Free Public Transport
PP866,Free Public Transport Party,Comprehensive High Quality Free Transport
PP873,Citizens for Undead Rights and Equality,
PP878,Somali United Intellectuals Expatriates Democratic Party,
PP878,Somali United Intellectuals Expatriates Democratic Party,Damal | Shade of tree
PP878,Somali United Intellectuals Expatriates Democratic Party,Midnimo | Unity
PP878,Somali United Intellectuals Expatriates Democratic Party,"Gurmad | Support, assistance, reinforcement"
PP878,Somali United Intellectuals Expatriates Democratic Party,SUIEDP
PP885,Community Partnership (Northern Ireland),
PP885,Community Partnership (Northern Ireland),Progress Through Partnership
PP885,Community Partnership (Northern Ireland),Strength Through Partnership
PP885,Community Partnership (Northern Ireland),Shared future through a Fair Future
PPm892,Stone's Independent Voice,
PP897,Peterborough Independents,
PP897,Peterborough Independents,Peterborough Independents
PP897,Peterborough Independents,Werrington Independents
PP897,Peterborough Independents,North Ward Independents
PP897,Peterborough Independents,Newborough Independents
PP900,Angus Independents Representatives (AIR),
PP900,Angus Independents Representatives (AIR),Allied Independents Representatives
PP900,Angus Independents Representatives (AIR),AIR
PP900,Angus Independents Representatives (AIR),Angus Independents Representatives
PP905,Newcastle upon Tyne Community First Party,
PP905,Newcastle upon Tyne Community First Party,Newcastle First
PP905,Newcastle upon Tyne Community First Party,It’s time to put Newcastle first
PP905,Newcastle upon Tyne Community First Party,Local Community Candidate
PP905,Newcastle upon Tyne Community First Party,Better Deal for West Newcastle
PP905,Newcastle upon Tyne Community First Party,Westerhope First
PP905,Newcastle upon Tyne Community First Party,Lemington First
PP905,Newcastle upon Tyne Community First Party,Denton First
PP905,Newcastle upon Tyne Community First Party,Newburn Walbottle Throckley First
PP905,Newcastle upon Tyne Community First Party,Newcastle upon Tyne Community First Party
PP494,Workers' Union of Ireland,
PP332,Peace and Progress,
PP344,www.xat.org,
PP657,North Yorkshire Coast Party,
PP816,Integrity UK,
PP816,Integrity UK,Integrity UK Candidate Not a Politician
PP816,Integrity UK,Integrity UK Where People Matter
PP816,Integrity UK,Integrity UK Where Honesty Matters
PP816,Integrity UK,Integrity UK Nothing But The Truth
PP816,Integrity UK,Integrity Say It As It Is
PP854,The Joy of Talk,
PP854,The Joy of Talk,Money can't buy you conversation
PP1694,Astley Bridge First,
PP1699,The Heart of Malvern Party,
PP1699,The Heart of Malvern Party,People first at the Heart of Malvern
PP1699,The Heart of Malvern Party,At the Heart of Local Democracy
PP1699,The Heart of Malvern Party,The Heart of Honest Decision Making
PP1699,The Heart of Malvern Party,At the Heart of Sustainability
PP1699,The Heart of Malvern Party,You’re at the Heart of Malvern
PP1699,The Heart of Malvern Party,The Heart of Listening to You
PP1699,The Heart of Malvern Party,Heart of a Better Future
PP1699,The Heart of Malvern Party,At the Heart of Malvern
PP1699,The Heart of Malvern Party,Heart of Malvern Party Candidate
PP1699,The Heart of Malvern Party,Local People for Local Democracy
PP1699,The Heart of Malvern Party,Big Community is Heart of Malvern
PP1699,The Heart of Malvern Party,Big Community at Heart of Malvern
PP1714,Castle Independents,
PP1714,Castle Independents,Castle Ward Independent | Description 1
PP1714,Castle Independents,Castle Independent | Description 2
PP1714,Castle Independents,Castle Ward Independents | Description 3
PP1719,Independent Party of Eastleigh Councillors,
PP1721,The Chase Independent Party,
PP1721,The Chase Independent Party,Local Residents Putting The People First
PP1757,UK Champagne Socialist Party,
PP1757,UK Champagne Socialist Party,A society led by instinct
PP1757,UK Champagne Socialist Party,Power is productivity
PP1757,UK Champagne Socialist Party,United Kingdom Champagne Socialist Party
PP1757,UK Champagne Socialist Party,UK CSP
PP1757,UK Champagne Socialist Party,Nurturing the individual not the corporation
PP1757,UK Champagne Socialist Party,Instinctual Socialism
PP1757,UK Champagne Socialist Party,At one with the nation
PP1757,UK Champagne Socialist Party,Let right be done
PP1783,Royalist Party,
PP1783,Royalist Party,Centre right political organisation
PP1783,Royalist Party,Nationalistic Ideology
PP1783,Royalist Party,Striving for a proper Constitutional Monarchy
PP1790,The Independent Political Alliance Party,
PP1803,Britannica,
PP1803,Britannica,We will Rebuild
PP1803,Britannica,Our Homeland
PP1803,Britannica,For a United Britain
PP1803,Britannica,For British People Culture and Values
PP1810,Hartlepool Independents - Putting Hartlepool First,
PP1810,Hartlepool Independents - Putting Hartlepool First,Hartlepool Independents - Putting Hartlepool First
PP1810,Hartlepool Independents - Putting Hartlepool First,Hartlepool Independents
PP1810,Hartlepool Independents - Putting Hartlepool First,Hartlepool First
PP1810,Hartlepool Independents - Putting Hartlepool First,Putting Hartlepool First
PP1860,Democratic Republican Party,
PP1860,Democratic Republican Party,Democratic Republican Party Candidate
PP1860,Democratic Republican Party,Virtue Freedom Aspiration Wealth Peace
PP1860,Democratic Republican Party,An End to Undemocratic Monarchical Privilege
PP1860,Democratic Republican Party,For an End to Bank Power
PP1860,Democratic Republican Party,Autonomous Regions with Real Power
PP1860,Democratic Republican Party,An Elected President with Real Power
PP1860,Democratic Republican Party,Opportunity For All Regardless of Background
PP1860,Democratic Republican Party,Real Power and Independence for Parliament
PP1860,Democratic Republican Party,For a Written Republican Constitution
PP1889,iXDemocracy,
PP1889,iXDemocracy,"Create, elect and control your politicians"
PP1891,Citizens First,
PP1911,Democrats,
PP1911,Democrats,Doing politics together
PP1911,Democrats,Our vision for Britain
PP362,The Respect Party,
PP362,The Respect Party,Respect
PP362,The Respect Party,Respect (George Galloway)
PP362,The Respect Party,Respect - Save The NHS
PP362,The Respect Party,Respect - People Not Profit
PP362,The Respect Party,Respect - Homes For All
PP362,The Respect Party,"Respect - Peace, Justice, Equality"
PP362,The Respect Party,Respect - George Galloway for Glasgow
PP362,The Respect Party,Respect (George Galloway) – Anti Cuts Alliance
PP362,The Respect Party,George Galloway (Respect) – Anti Cuts Coalition
PP362,The Respect Party,George Galloway (Respect) – Coalition Against Cuts
PPm502,British Unicorn Party,
PP1858,Heath & Birchgrove Independents,
PP1954,nine eleven was an inside job,
PP1954,nine eleven was an inside job,Nine Eleven was an Inside Job
PP1954,nine eleven was an inside job,Nine-Eleven was an Inside Job
PP1954,nine eleven was an inside job,9/11 was an Inside Job
PP1954,nine eleven was an inside job,nine eleven was an inside job
PP1954,nine eleven was an inside job,Reinvestigate 9/11 Now
PP1954,nine eleven was an inside job,Remember Building Seven
PP1954,nine eleven was an inside job,Remember Building 7
PP1961,UK Yorkshire Socialist Alliance Party,
PP1992,"Christian Party ""Proclaiming Christ's Lordship""",
PP1992,"Christian Party ""Proclaiming Christ's Lordship""",Christian Party
PP1992,"Christian Party ""Proclaiming Christ's Lordship""",The Christian Party
PP1992,"Christian Party ""Proclaiming Christ's Lordship""","English Christian Party ""Proclaiming Christ's Lordship"""
PP1992,"Christian Party ""Proclaiming Christ's Lordship""",Christian Party (England)
PP1992,"Christian Party ""Proclaiming Christ's Lordship""",Scottish Christian Party
PP1992,"Christian Party ""Proclaiming Christ's Lordship""",The Scottish Christian Party
PP1992,"Christian Party ""Proclaiming Christ's Lordship""","Scottish Christian Party ""Proclaiming Christ's Lordship"""
PP1992,"Christian Party ""Proclaiming Christ's Lordship""",Christian Party (Scotland)
PP1992,"Christian Party ""Proclaiming Christ's Lordship""",Welsh Christian Party | Plaid Gristnogol (Cymru)
PP1992,"Christian Party ""Proclaiming Christ's Lordship""","Welsh Christian Party ""Proclaiming Christ's Lordship"" | Plaid Gristionogol Cymru ""Datgan Arglwyddiaeth Crist"""
PP1992,"Christian Party ""Proclaiming Christ's Lordship""",Christian Party (Wales) | Plaid Gristnogol (Cymru)
PP1992,"Christian Party ""Proclaiming Christ's Lordship""",Christians Together
PP2015,The Democratic Realist Party,
PP2015,The Democratic Realist Party,The only way is Democratic Realist
PP2027,The Spitfire Party,
PP2034,Justice For Men & Boys,
PP2034,Justice For Men & Boys,(and the women who love them)
PPm2053,Open Liskeard,
PP2058,The Say No Party,
PP2058,The Say No Party,A Fresh Start For All
PP2058,The Say No Party,Be in the know
PP2058,The Say No Party,Say Yes to No
PP2091,Better Bedford,
PP2091,Better Bedford,BETTER BEDFORD PARTY
PP2091,Better Bedford,BETTER PARTY
PPm2142,Polegate Independent,
PP2161,PiP,
PP2161,PiP,Patriotic Inclusive Political
PP2185,The Victims Final Right Party,
PP2185,The Victims Final Right Party,Ensuring Police Integrity Through Human Rights
PP2185,The Victims Final Right Party,Delivering Human Rights To All Families
PP2185,The Victims Final Right Party,The Truth Is Your Human Right
PP189,The Free Party,
PP363,Respect - The Unity Coalition,
PP368,Democratic Socialist Alliance - People Before Profit,
PP370,Your Party,
PP375,Common Good,
PP375,Common Good,In: peace and prosperity throughout Europe
PP375,Common Good,A peaceful prosperous Europe including Britain
PP375,Common Good,Working for a peaceful prosperous Europe
PP375,Common Good,Together for a peaceful prosperous Europe
PP375,Common Good,Europe Needs Us
PP375,Common Good,Stop commercial banks owning Britain's money
PP382,Alliance For Diversity In Community,
PP589,Save Bedford Hospital,
PPm2670,Healthier Hertford,
PPm2670,Healthier Hertford,Working for a healthier Hertford
PP2248,Valour,
PP2301,North Somerset First Independents,
PP2301,North Somerset First Independents,Localism for Local People
PP2301,North Somerset First Independents,Empowering our local communities
PP2301,North Somerset First Independents,Increasing transparancy within local government
